Study_id,Study_name,country,ISO,admin1,Mul_admin1,time,age_l,age_u,age_mid,total,pos,neg
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,48,48,48.5,10,0,10
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,49,49,49.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,50,50,50.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,51,51,51.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,52,52,52.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,53,53,53.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,54,54,54.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,55,55,55.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,56,56,56.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,57,57,57.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,58,58,58.5,7,0,7
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,59,59,59.5,6,0,6
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,60,60,60.5,5,0,5
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,61,61,61.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,62,62,62.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,63,63,63.5,4,1,3
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,64,64,64.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,65,65,65.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,66,66,66.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,67,67,67.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,68,68,68.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil1,A DL et al/PRNT/village 1,Kenya,KEN,Kwale,0,2009,69,99,84.5,20,2,18
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,0,0,0.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,1,1,1.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,2,2,2.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,3,3,3.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,4,4,4.5,20,0,20
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,5,5,5.5,23,0,23
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,6,6,6.5,22,0,22
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,7,7,7.5,23,1,22
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,8,8,8.5,30,0,30
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,9,9,9.5,36,0,36
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,10,10,10.5,31,1,30
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,11,11,11.5,39,2,37
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,12,12,12.5,42,11,31
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,13,13,13.5,37,3,34
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,14,14,14.5,39,3,36
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,15,15,15.5,44,10,34
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,16,16,16.5,28,6,22
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,17,17,17.5,18,2,16
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,18,18,18.5,26,6,20
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,19,19,19.5,17,1,16
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,20,20,20.5,8,2,6
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,21,21,21.5,21,3,18
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,22,22,22.5,9,1,8
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,23,23,23.5,15,7,8
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,24,24,24.5,9,5,4
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,25,25,25.5,7,0,7
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,26,26,26.5,17,6,11
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,27,27,27.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,28,28,28.5,13,1,12
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,29,29,29.5,5,0,5
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,30,30,30.5,11,1,10
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,31,31,31.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,32,32,32.5,8,1,7
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,33,33,33.5,5,1,4
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,34,34,34.5,11,3,8
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,35,35,35.5,9,0,9
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,36,36,36.5,6,0,6
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,37,37,37.5,4,1,3
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,38,38,38.5,8,4,4
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,39,39,39.5,11,4,7
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,40,40,40.5,11,1,10
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,41,41,41.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,42,42,42.5,3,1,2
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,43,43,43.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,44,44,44.5,6,0,6
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,45,45,45.5,8,2,6
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,46,46,46.5,6,2,4
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,47,47,47.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,48,48,48.5,7,0,7
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,49,49,49.5,10,0,10
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,50,50,50.5,17,2,15
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,51,51,51.5,6,1,5
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,52,52,52.5,8,0,8
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,53,53,53.5,10,3,7
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,54,54,54.5,8,0,8
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,55,55,55.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,56,56,56.5,8,2,6
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,57,57,57.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,58,58,58.5,5,0,5
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,59,59,59.5,4,1,3
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,60,60,60.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,61,61,61.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,62,62,62.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,63,63,63.5,7,2,5
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,64,64,64.5,3,1,2
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,65,65,65.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,66,66,66.5,4,1,3
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,67,67,67.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,68,68,68.5,7,0,7
A_Desiree_LaBeaud_ELISA_PRNT_vil2,A DL et al/PRNT/village 2,Kenya,KEN,Kwale,0,2009,69,99,84.5,17,1,16
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,0,0,0.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,1,1,1.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,2,2,2.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,3,3,3.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,4,4,4.5,7,0,7
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,5,5,5.5,24,0,24
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,6,6,6.5,23,0,23
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,7,7,7.5,15,0,15
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,8,8,8.5,14,0,14
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,9,9,9.5,12,0,12
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,10,10,10.5,20,0,20
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,11,11,11.5,12,3,9
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,12,12,12.5,19,1,18
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,13,13,13.5,12,1,11
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,14,14,14.5,22,4,18
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,15,15,15.5,15,3,12
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,16,16,16.5,6,1,5
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,17,17,17.5,7,3,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,18,18,18.5,9,3,6
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,19,19,19.5,9,0,9
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,20,20,20.5,6,1,5
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,21,21,21.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,22,22,22.5,11,2,9
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,23,23,23.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,24,24,24.5,5,1,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,25,25,25.5,8,3,5
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,26,26,26.5,4,1,3
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,27,27,27.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,28,28,28.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,29,29,29.5,8,3,5
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,30,30,30.5,11,2,9
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,31,31,31.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,32,32,32.5,4,2,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,33,33,33.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,34,34,34.5,8,1,7
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,35,35,35.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,36,36,36.5,5,0,5
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,37,37,37.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,38,38,38.5,3,1,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,39,39,39.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,40,40,40.5,9,1,8
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,41,41,41.5,6,0,6
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,42,42,42.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,43,43,43.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,44,44,44.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,45,45,45.5,6,2,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,46,46,46.5,4,1,3
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,47,47,47.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,48,48,48.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,49,49,49.5,3,1,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,50,50,50.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,51,51,51.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,52,52,52.5,5,1,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,53,53,53.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,54,54,54.5,5,0,5
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,55,55,55.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,56,56,56.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,57,57,57.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,58,58,58.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,59,59,59.5,4,0,4
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,60,60,60.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,61,61,61.5,2,0,2
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,62,62,62.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,63,63,63.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,64,64,64.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,65,65,65.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,66,66,66.5,3,0,3
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,67,67,67.5,0,0,0
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,68,68,68.5,1,0,1
A_Desiree_LaBeaud_ELISA_PRNT_vil3,A DL et al/PRNT/village 3,Kenya,KEN,Kwale,0,2009,69,99,84.5,6,0,6
Li_Wei_Ang,Li WA et al,Singapore,SGP,,1,2010,18,29,24,664,3,661
Li_Wei_Ang,Li WA et al,Singapore,SGP,,1,2010,30,39,35,682,21,661
Li_Wei_Ang,Li WA et al,Singapore,SGP,,1,2010,40,49,45,730,6,724
Li_Wei_Ang,Li WA et al,Singapore,SGP,,1,2010,50,59,55,684,7,677
Li_Wei_Ang,Li WA et al,Singapore,SGP,,1,2010,60,69,65,341,2,339
Li_Wei_Ang,Li WA et al,Singapore,SGP,,1,2010,70,79,75,192,22,170
Nor_Azila_Muhammad_Azami,Nor AMA et al,Malaysia,MYS,"Kuala Lumpur, Selangor, Pahang, Negeri Sembilan",1,2009,35,44,40,134,3,131
Nor_Azila_Muhammad_Azami,Nor AMA et al,Malaysia,MYS,"Kuala Lumpur, Selangor, Pahang, Negeri Sembilan",1,2009,45,54,50,450,24,426
Nor_Azila_Muhammad_Azami,Nor AMA et al,Malaysia,MYS,"Kuala Lumpur, Selangor, Pahang, Negeri Sembilan",1,2009,55,64,60,311,24,287
Nor_Azila_Muhammad_Azami,Nor AMA et al,Malaysia,MYS,"Kuala Lumpur, Selangor, Pahang, Negeri Sembilan",1,2009,65,74,70,50,5,45
Fred_Andayi,Fred A et al,Djibouti,DJI,,1,2010,0,19,10,409,8,401
Fred_Andayi,Fred A et al,Djibouti,DJI,,1,2010,20,39,30,435,13,422
Fred_Andayi,Fred A et al,Djibouti,DJI,,1,2010,40,59,50,155,1,154
Fred_Andayi,Fred A et al,Djibouti,DJI,,1,2010,60,79,70,36,2,34
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,5,5,5.5,33,8,25
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,6,6,6.5,30,11,19
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,7,7,7.5,21,9,12
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,8,8,8.5,20,8,12
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,9,9,9.5,24,12,12
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,10,10,10.5,22,10,12
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,11,11,11.5,26,14,12
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,12,12,12.5,27,14,13
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,13,13,13.5,34,13,21
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,14,14,14.5,25,10,15
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,15,15,15.5,30,11,19
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,16,16,16.5,24,11,13
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,17,17,17.5,31,16,15
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,18,18,18.5,27,10,17
